,num_words,word_list_size,chars_between,mod_probability,symbol_guesses,total_strength,days_to_crack
3254,4,9900,2,0.7,10,2.5263301381642205e+23,29239932.15467848
3255,4,9900,2,0.8,10,4.022111187829733e+23,46552212.82210339
3256,4,9900,3,0.5,10,2.6186449466261018e+23,30308390.585950248
3257,4,9900,3,0.6,10,4.801155319648064e+23,55568927.31074148
3258,4,9900,3,0.7,10,8.12675749336468e+23,94059693.21023935
3259,4,9900,3,0.8,10,1.2938420731739076e+24,149750239.95068374
3260,4,9900,4,0.5,10,6.058193023611747e+23,70117974.81032115
3261,4,9900,4,0.6,10,1.1107395716339305e+24,128557820.79096417
3262,4,9900,4,0.7,10,1.8801122929750163e+24,217605589.46470097
3263,4,9900,4,0.8,10,2.9932828547285714e+24,346444774.85284394
3264,4,10000,2,0.5,10,8.4743938125e+22,9808326.171875
3265,4,10000,2,0.6,10,1.5537379737599993e+23,17983078.39999999
3266,4,10000,2,0.7,10,2.62996109901e+23,30439364.571875
3267,4,10000,2,0.8,10,4.1870996193599983e+23,48461801.14999998
3268,4,10000,3,0.5,10,2.72606269375e+23,31551651.548032407
3269,4,10000,3,0.6,10,4.998100418559998e+23,57848384.47407405
3270,4,10000,3,0.7,10,8.46011997631e+23,97918055.28136574
3271,4,10000,3,0.8,10,1.3469159352159995e+24,155893048.05740735
3272,4,10000,4,0.5,10,6.306702256249999e+23,72994239.07696758
3273,4,10000,4,0.6,10,1.1563025039359995e+24,133831308.32592586
3274,4,10000,4,0.7,10,1.9572351679609997e+24,226531848.1436342
3275,4,10000,4,0.8,10,3.1160683820959985e+24,360656062.7425924
3276,2,1000,2,0.5,42,39291250000.0,4.54759837962963e-06
3277,2,1000,2,0.6,42,55705599999.99999,6.447407407407406e-06
3278,2,1000,2,0.7,42,74977650000.0,8.67796875e-06
3279,2,1000,2,0.8,42,97107400000.00003,1.1239282407407411e-05
3280,2,1000,3,0.5,42,58705750000.0,6.794646990740741e-06
3281,2,1000,3,0.6,42,83230719999.99998,9.633185185185184e-06
3282,2,1000,3,0.7,42,112025429999.99998,1.2965906249999998e-05
3283,2,1000,3,0.8,42,145089880000.00003,1.6792810185185187e-05
3284,2,1000,4,0.5,42,78120250000.0,9.041695601851852e-06
3285,2,1000,4,0.6,42,110755839999.99998,1.2818962962962962e-05
3286,2,1000,4,0.7,42,149073210000.0,1.725384375e-05
3287,2,1000,4,0.8,42,193072360000.00006,2.234633796296297e-05
3288,2,1100,2,0.5,42,47542412500.0,5.502594039351851e-06
3289,2,1100,2,0.6,42,67403775999.99999,7.801362962962963e-06
3290,2,1100,2,0.7,42,90722956499.99998,1.0500342187499998e-05
3291,2,1100,2,0.8,42,117499954000.00003,1.3599531712962967e-05
3292,2,1100,3,0.5,42,71033957500.0,8.221522858796296e-06
3293,2,1100,3,0.6,42,100709171199.99998,1.1656154074074073e-05
3294,2,1100,3,0.7,42,135550770299.99998,1.5688746562499998e-05
3295,2,1100,3,0.8,42,175558754800.00003,2.0319300324074078e-05
3296,2,1100,4,0.5,42,94525502500.0,1.094045167824074e-05
3297,2,1100,4,0.6,42,134014566399.99998,1.5510945185185184e-05
3298,2,1100,4,0.7,42,180378584099.99997,2.0877150937499997e-05
3299,2,1100,4,0.8,42,233617555600.00006,2.7039068935185193e-05
3300,2,1200,2,0.5,42,56579400000.0,6.548541666666667e-06
3301,2,1200,2,0.6,42,80216063999.99998,9.284266666666665e-06
3302,2,1200,2,0.7,42,107967815999.99998,1.2496274999999998e-05
3303,2,1200,2,0.8,42,139834656000.00003,1.618456666666667e-05
3304,2,1200,3,0.5,42,84536280000.0,9.784291666666667e-06
3305,2,1200,3,0.6,42,119852236799.99998,1.3871786666666666e-05
3306,2,1200,3,0.7,42,161316619200.0,1.8670905e-05
3307,2,1200,3,0.8,42,208929427200.00006,2.418164666666667e-05
3308,2,1200,4,0.5,42,112493160000.0,1.3020041666666667e-05
3309,2,1200,4,0.6,42,159488409599.99997,1.8459306666666664e-05
3310,2,1200,4,0.7,42,214665422399.99997,2.4845534999999997e-05
3311,2,1200,4,0.8,42,278024198400.00006,3.2178726666666675e-05
3312,2,1300,2,0.5,42,66402212500.0,7.685441261574074e-06
3313,2,1300,2,0.6,42,94142463999.99998,1.0896118518518517e-05
3314,2,1300,2,0.7,42,126712228499.99998,1.4665767187499998e-05
3315,2,1300,2,0.8,42,164111506000.00003,1.8994387268518525e-05
3316,2,1300,3,0.5,42,99212717500.0,1.1482953414351851e-05
3317,2,1300,3,0.6,42,140659916799.99997,1.628008296296296e-05
3318,2,1300,3,0.7,42,189322976699.99997,2.1912381562499996e-05
3319,2,1300,3,0.8,42,245201897200.00006,2.837984921296297e-05
3320,2,1300,4,0.5,42,132023222500.0,1.528046556712963e-05
3321,2,1300,4,0.6,42,187177369599.99997,2.1664047407407404e-05
3322,2,1300,4,0.7,42,251933724899.99997,2.91589959375e-05
3323,2,1300,4,0.8,42,326292288400.00006,3.776531115740741e-05
3324,2,1400,2,0.5,42,77010850000.0,8.913292824074073e-06
3325,2,1400,2,0.6,42,109182975999.99998,1.2636918518518515e-05
3326,2,1400,2,0.7,42,146956194000.0,1.700881875e-05
3327,2,1400,2,0.8,42,190330504000.00006,2.2028993518518526e-05
3328,2,1400,3,0.5,42,115063270000.0,1.3317508101851852e-05
3329,2,1400,3,0.6,42,163132211199.99997,1.8881042962962958e-05
3330,2,1400,3,0.7,42,219569842799.99997,2.5413176249999996e-05
3331,2,1400,3,0.8,42,284376164800.00006,3.291390796296297e-05
3332,2,1400,4,0.5,42,153115690000.0,1.772172337962963e-05
3333,2,1400,4,0.6,42,217081446399.99997,2.5125167407407406e-05
3334,2,1400,4,0.7,42,292183491600.0,3.381753375e-05
3335,2,1400,4,0.8,42,378421825600.0001,4.379882240740742e-05
3336,2,1500,2,0.5,42,88405312500.0,1.0232096354166666e-05
3337,2,1500,2,0.6,42,125337599999.99998,1.4506666666666664e-05
3338,2,1500,2,0.7,42,168699712499.99997,1.9525429687499998e-05
3339,2,1500,2,0.8,42,218491650000.00006,2.5288385416666676e-05
3340,2,1500,3,0.5,42,132087937500.0,1.5287955729166666e-05
3341,2,1500,3,0.6,42,187269119999.99997,2.1674666666666664e-05
3342,2,1500,3,0.7,42,252057217499.99997,2.9173289062499997e-05
3343,2,1500,3,0.8,42,326452230000.00006,3.7783822916666675e-05
3344,2,1500,4,0.5,42,175770562500.0,2.0343815104166666e-05
3345,2,1500,4,0.6,42,249200639999.99997,2.8842666666666664e-05
3346,2,1500,4,0.7,42,335414722499.99994,3.882114843749999e-05
3347,2,1500,4,0.8,42,434412810000.0001,5.027926041666668e-05
3348,2,1600,2,0.5,42,100585600000.0,1.1641851851851854e-05
3349,2,1600,2,0.6,42,142606335999.99997,1.6505362962962958e-05
3350,2,1600,2,0.7,42,191942783999.99997,2.2215599999999998e-05
3351,2,1600,2,0.8,42,248594944000.00006,2.877256296296297e-05
3352,2,1600,3,0.5,42,150286720000.0,1.73942962962963e-05
3353,2,1600,3,0.6,42,213070643199.99997,2.4660954074074072e-05
3354,2,1600,3,0.7,42,286785100800.0,3.319272e-05
3355,2,1600,3,0.8,42,371430092800.0001,4.2989594074074084e-05
3356,2,1600,4,0.5,42,199987840000.0,2.314674074074074e-05
3357,2,1600,4,0.6,42,283534950399.99994,3.2816545185185177e-05
3358,2,1600,4,0.7,42,381627417599.99994,4.4169839999999995e-05
3359,2,1600,4,0.8,42,494265241600.0001,5.7206625185185204e-05
3360,2,1700,2,0.5,42,113551712500.0,1.314255931712963e-05
3361,2,1700,2,0.6,42,160989183999.99997,1.8633007407407403e-05
3362,2,1700,2,0.7,42,216685408499.99997,2.50793296875e-05
3363,2,1700,2,0.8,42,280640386000.00006,3.2481526157407414e-05
3364,2,1700,3,0.5,42,169659617500.0,1.963652980324074e-05
3365,2,1700,3,0.6,42,240536780799.99997,2.7839905185185185e-05
3366,2,1700,3,0.7,42,323753492700.0,3.74714690625e-05
3367,2,1700,3,0.8,42,419309753200.0001,4.85312214351852e-05
3368,2,1700,4,0.5,42,225767522500.0,2.613050028935185e-05
3369,2,1700,4,0.6,42,320084377599.99994,3.7046802962962956e-05
3370,2,1700,4,0.7,42,430821576899.99994,4.9863608437499995e-05
3371,2,1700,4,0.8,42,557979120400.0001,6.458091671296298e-05
3372,2,1800,2,0.5,42,127303650000.0,1.4734218749999998e-05
3373,2,1800,2,0.6,42,180486143999.99997,2.0889599999999994e-05
3374,2,1800,2,0.7,42,242927585999.99997,2.8116618749999997e-05
3375,2,1800,2,0.8,42,314627976000.00006,3.641527500000001e-05
3376,2,1800,3,0.5,42,190206630000.0,2.201465625e-05
3377,2,1800,3,0.6,42,269667532799.99997,3.121151999999999e-05
3378,2,1800,3,0.7,42,362962393199.99994,4.2009536249999996e-05
3379,2,1800,3,0.8,42,470091211200.0001,5.4408705000000014e-05
3380,2,1800,4,0.5,42,253109610000.0,2.929509375e-05
3381,2,1800,4,0.6,42,358848921599.99994,4.1533439999999994e-05
3382,2,1800,4,0.7,42,482997200399.99994,5.590245374999999e-05
3383,2,1800,4,0.8,42,625554446400.0001,7.240213500000002e-05
3384,2,1900,2,0.5,42,141841412500.0,1.6416830150462962e-05
3385,2,1900,2,0.6,42,201097215999.99997,2.3275140740740737e-05
3386,2,1900,2,0.7,42,270669316499.99997,3.13274671875e-05
3387,2,1900,2,0.8,42,350557714000.00006,4.057380949074075e-05
3388,2,1900,3,0.5,42,211927757500.0,2.4528675636574072e-05
3389,2,1900,3,0.6,42,300462899199.99994,3.477579851851851e-05
3390,2,1900,3,0.7,42,404411802299.99994,4.680692156249999e-05
3391,2,1900,3,0.8,42,523774466800.0001,6.062204476851853e-05
3392,2,1900,4,0.5,42,282014102500.0,3.2640521122685185e-05
3393,2,1900,4,0.6,42,399828582399.99994,4.627645629629629e-05
3394,2,1900,4,0.7,42,538154288099.99994,6.22863759375e-05
3395,2,1900,4,0.8,42,696991219600.0001,8.06702800462963e-05
3396,2,2000,2,0.5,42,157165000000.0,1.819039351851852e-05
3397,2,2000,2,0.6,42,222822399999.99997,2.5789629629629623e-05
3398,2,2000,2,0.7,42,299910600000.0,3.4711875e-05
3399,2,2000,2,0.8,42,388429600000.0001,4.4957129629629645e-05
3400,2,2000,3,0.5,42,234823000000.0,2.7178587962962964e-05
3401,2,2000,3,0.6,42,332922879999.99994,3.8532740740740735e-05
3402,2,2000,3,0.7,42,448101719999.99994,5.186362499999999e-05
3403,2,2000,3,0.8,42,580359520000.0001,6.717124074074075e-05
3404,2,2000,4,0.5,42,312481000000.0,3.616678240740741e-05
3405,2,2000,4,0.6,42,443023359999.99994,5.127585185185185e-05
3406,2,2000,4,0.7,42,596292840000.0,6.9015375e-05
3407,2,2000,4,0.8,42,772289440000.0002,8.938535185185188e-05
3408,2,2100,2,0.5,42,173274412500.0,2.0054908854166667e-05
3409,2,2100,2,0.6,42,245661695999.99997,2.8433066666666664e-05
3410,2,2100,2,0.7,42,330651436499.99994,3.826984218749999e-05
3411,2,2100,2,0.8,42,428243634000.0001,4.956523541666668e-05
3412,2,2100,3,0.5,42,258892357500.0,2.9964393229166666e-05
3413,2,2100,3,0.6,42,367047475199.99994,4.248234666666666e-05
3414,2,2100,3,0.7,42,494032146299.99994,5.717964656249999e-05
3415,2,2100,3,0.8,42,639846370800.0001,7.405629291666668e-05
3416,2,2100,4,0.5,42,344510302500.0,3.987387760416667e-05
3417,2,2100,4,0.6,42,488433254399.99994,5.6531626666666657e-05
3418,2,2100,4,0.7,42,657412856100.0,7.60894509375e-05
3419,2,2100,4,0.8,42,851449107600.0002,9.854735041666669e-05
3420,2,2200,2,0.5,42,190169650000.0,2.2010376157407405e-05
3421,2,2200,2,0.6,42,269615103999.99997,3.120545185185185e-05
3422,2,2200,2,0.7,42,362891825999.99994,4.200136874999999e-05
3423,2,2200,2,0.8,42,469999816000.0001,5.439812685185187e-05
3424,2,2200,3,0.5,42,284135830000.0,3.2886091435185185e-05
3425,2,2200,3,0.6,42,402836684799.99994,4.662461629629629e-05
3426,2,2200,3,0.7,42,542203081199.99994,6.275498624999999e-05
3427,2,2200,3,0.8,42,702235019200.0001,8.127720129629631e-05
3428,2,2200,4,0.5,42,378102010000.0,4.376180671296296e-05
3429,2,2200,4,0.6,42,536058265599.99994,6.204378074074074e-05
3430,2,2200,4,0.7,42,721514336399.9999,8.350860374999999e-05
3431,2,2200,4,0.8,42,934470222400.0002,0.00010815627574074077
3432,2,2300,2,0.5,42,207850712500.0,2.405679542824074e-05
3433,2,2300,2,0.6,42,294682623999.99994,3.410678518518518e-05
3434,2,2300,2,0.7,42,396631768499.99994,4.5906454687499996e-05
3435,2,2300,2,0.8,42,513698146000.0001,5.94558039351852e-05
3436,2,2300,3,0.5,42,310553417500.0,3.594368258101852e-05
3437,2,2300,3,0.6,42,440290508799.99994,5.095954962962963e-05
3438,2,2300,3,0.7,42,592614524700.0,6.85896440625e-05
3439,2,2300,3,0.8,42,767525465200.0002,8.883396587962965e-05
3440,2,2300,4,0.5,42,413256122500.0,4.7830569733796295e-05
3441,2,2300,4,0.6,42,585898393599.9999,6.781231407407406e-05
3442,2,2300,4,0.7,42,788597280899.9999,9.127283343749999e-05
3443,2,2300,4,0.8,42,1021352784400.0002,0.0001182121278240741
3444,2,2400,2,0.5,42,226317600000.0,2.6194166666666667e-05
3445,2,2400,2,0.6,42,320864255999.99994,3.713706666666666e-05
3446,2,2400,2,0.7,42,431871263999.99994,4.998509999999999e-05
3447,2,2400,2,0.8,42,559338624000.0001,6.473826666666668e-05
3448,2,2400,3,0.5,42,338145120000.0,3.913716666666667e-05
3449,2,2400,3,0.6,42,479408947199.99994,5.5487146666666665e-05
3450,2,2400,3,0.7,42,645266476800.0,7.468362e-05
3451,2,2400,3,0.8,42,835717708800.0002,9.672658666666668e-05
3452,2,2400,4,0.5,42,449972640000.0,5.208016666666667e-05
3453,2,2400,4,0.6,42,637953638399.9999,7.383722666666666e-05
3454,2,2400,4,0.7,42,858661689599.9999,9.938213999999999e-05
3455,2,2400,4,0.8,42,1112096793600.0002,0.0001287149066666667
3456,2,2500,2,0.5,42,245570312500.0,2.8422489872685185e-05
3457,2,2500,2,0.6,42,348159999999.99994,4.029629629629629e-05
3458,2,2500,2,0.7,42,468610312499.99994,5.42373046875e-05
3459,2,2500,2,0.8,42,606921250000.0001,7.02455150462963e-05
3460,2,2500,3,0.5,42,366910937500.0,4.246654369212963e-05
3461,2,2500,3,0.6,42,520191999999.99994,6.02074074074074e-05
3462,2,2500,3,0.7,42,700158937499.9999,8.10369140625e-05
3463,2,2500,3,0.8,42,906811750000.0002,0.00010495506365740744
3464,2,2500,4,0.5,42,488251562500.0,5.651059751157407e-05
3465,2,2500,4,0.6,42,692223999999.9999,8.011851851851851e-05
3466,2,2500,4,0.7,42,931707562499.9999,0.0001078365234375
3467,2,2500,4,0.8,42,1206702250000.0002,0.00013966461226851853
3468,2,2600,2,0.5,42,265608850000.0,3.0741765046296295e-05
3469,2,2600,2,0.6,42,376569855999.99994,4.3584474074074066e-05
3470,2,2600,2,0.7,42,506848913999.99994,5.8663068749999994e-05
3471,2,2600,2,0.8,42,656446024000.0001,7.59775490740741e-05
3472,2,2600,3,0.5,42,396850870000.0,4.5931813657407405e-05
3473,2,2600,3,0.6,42,562639667199.9999,6.512033185185184e-05
3474,2,2600,3,0.7,42,757291906799.9999,8.764952624999998e-05
3475,2,2600,3,0.8,42,980807588800.0002,0.00011351939685185189
3476,2,2600,4,0.5,42,528092890000.0,6.112186226851852e-05
3477,2,2600,4,0.6,42,748709478399.9999,8.665618962962962e-05
3478,2,2600,4,0.7,42,1007734899599.9999,0.00011663598375
3479,2,2600,4,0.8,42,1305169153600.0002,0.00015106124462962965
3480,2,2700,2,0.5,42,286433212500.0,3.3151992187499994e-05
3481,2,2700,2,0.6,42,406093823999.99994,4.7001599999999994e-05
3482,2,2700,2,0.7,42,546587068499.99994,6.32623921875e-05
3483,2,2700,2,0.8,42,707912946000.0001,8.193436875000002e-05
3484,2,2700,3,0.5,42,427964917500.0,4.95329765625e-05
3485,2,2700,3,0.6,42,606751948799.9999,7.022591999999998e-05
3486,2,2700,3,0.7,42,816665384699.9999,9.452145656249999e-05
3487,2,2700,3,0.8,42,1057705225200.0002,0.00012241958625000004
3488,2,2700,4,0.5,42,569496622500.0,6.59139609375e-05
3489,2,2700,4,0.6,42,807410073599.9999,9.345023999999998e-05
3490,2,2700,4,0.7,42,1086743700899.9999,0.00012578052093749998
3491,2,2700,4,0.8,42,1407497504400.0002,0.00016290480375000002
3492,2,2800,2,0.5,42,308043400000.0,3.565317129629629e-05
3493,2,2800,2,0.6,42,436731903999.99994,5.054767407407406e-05
3494,2,2800,2,0.7,42,587824776000.0,6.8035275e-05
3495,2,2800,2,0.8,42,761322016000.0002,8.81159740740741e-05
3496,2,2800,3,0.5,42,460253080000.0,5.327003240740741e-05
3497,2,2800,3,0.6,42,652528844799.9999,7.552417185185183e-05
3498,2,2800,3,0.7,42,878279371199.9999,0.00010165270499999998
3499,2,2800,3,0.8,42,1137504659200.0002,0.00013165563185185187
3500,2,2800,4,0.5,42,612462760000.0,7.088689351851852e-05
3501,2,2800,4,0.6,42,868325785599.9999,0.00010050066962962962
3502,2,2800,4,0.7,42,1168733966400.0,0.000135270135
3503,2,2800,4,0.8,42,1513687302400.0005,0.0001751952896296297
3504,2,2900,2,0.5,42,330439412500.0,3.824530237268518e-05
3505,2,2900,2,0.6,42,468484095999.99994,5.422269629629629e-05
3506,2,2900,2,0.7,42,630562036500.0,7.29817171875e-05
3507,2,2900,2,0.8,42,816673234000.0002,9.452236504629633e-05
3508,2,2900,3,0.5,42,493715357500.0,5.714298119212963e-05
3509,2,2900,3,0.6,42,699970355199.9999,8.10150874074074e-05
3510,2,2900,3,0.7,42,942133866299.9999,0.00010904327156249998
3511,2,2900,3,0.8,42,1220205890800.0002,0.00014122753365740744
3512,2,2900,4,0.5,42,656991302500.0,7.604066001157408e-05
3513,2,2900,4,0.6,42,931456614399.9999,0.0001078074785185185
3514,2,2900,4,0.7,42,1253705696100.0,0.0001451048259375
3515,2,2900,4,0.8,42,1623738547600.0005,0.00018793270226851857
3516,2,3000,2,0.5,42,353621250000.0,4.0928385416666666e-05
3517,2,3000,2,0.6,42,501350399999.99994,5.802666666666666e-05
3518,2,3000,2,0.7,42,674798849999.9999,7.810171874999999e-05
3519,2,3000,2,0.8,42,873966600000.0002,0.0001011535416666667
3520,2,3000,3,0.5,42,528351750000.0,6.115182291666666e-05
3521,2,3000,3,0.6,42,749076479999.9999,8.669866666666666e-05
3522,2,3000,3,0.7,42,1008228869999.9999,0.00011669315624999999
3523,2,3000,3,0.8,42,1305808920000.0002,0.0001511352916666667
3524,2,3000,4,0.5,42,703082250000.0,8.137526041666666e-05
3525,2,3000,4,0.6,42,996802559999.9999,0.00011537066666666666
3526,2,3000,4,0.7,42,1341658889999.9998,0.00015528459374999996
3527,2,3000,4,0.8,42,1737651240000.0005,0.00020111704166666673
3528,2,3100,2,0.5,42,377588912500.0,4.370242042824074e-05
3529,2,3100,2,0.6,42,535330815999.99994,6.195958518518517e-05
3530,2,3100,2,0.7,42,720535216499.9999,8.339527968749999e-05
3531,2,3100,2,0.8,42,933202114000.0002,0.00010800950393518521
3532,2,3100,3,0.5,42,564162257500.0,6.529655758101853e-05
3533,2,3100,3,0.6,42,799847219199.9999,9.25749096296296e-05
3534,2,3100,3,0.7,42,1076564382299.9999,0.0001246023590625
3535,2,3100,3,0.8,42,1394313746800.0002,0.00016137890587962966
3536,2,3100,4,0.5,42,750735602500.0,8.689069473379629e-05
3537,2,3100,4,0.6,42,1064363622399.9999,0.00012319023407407405
3538,2,3100,4,0.7,42,1432593548099.9998,0.00016580943843749998
3539,2,3100,4,0.8,42,1855425379600.0005,0.00021474830782407413
3540,2,3200,2,0.5,42,402342400000.0,4.6567407407407415e-05
3541,2,3200,2,0.6,42,570425343999.9999,6.602145185185183e-05
3542,2,3200,2,0.7,42,767771135999.9999,8.886239999999999e-05
3543,2,3200,2,0.8,42,994379776000.0002,0.00011509025185185188
3544,2,3200,3,0.5,42,601146880000.0,6.95771851851852e-05
3545,2,3200,3,0.6,42,852282572799.9999,9.864381629629629e-05
3546,2,3200,3,0.7,42,1147140403200.0,0.00013277088
3547,2,3200,3,0.8,42,1485720371200.0005,0.00017195837629629634
3548,2,3200,4,0.5,42,799951360000.0,9.258696296296296e-05
3549,2,3200,4,0.6,42,1134139801599.9998,0.0001312661807407407
3550,2,3200,4,0.7,42,1526509670399.9998,0.00017667935999999998
3551,2,3200,4,0.8,42,1977060966400.0005,0.00022882650074074082
3552,2,3300,2,0.5,42,427881712500.0,4.952334635416667e-05
3553,2,3300,2,0.6,42,606633983999.9999,7.021226666666665e-05
3554,2,3300,2,0.7,42,816506608499.9999,9.450307968749999e-05
3555,2,3300,2,0.8,42,1057499586000.0002,0.0001223957854166667
3556,2,3300,3,0.5,42,639305617500.0,7.399370572916667e-05
3557,2,3300,3,0.6,42,906382540799.9999,0.00010490538666666666
3558,2,3300,3,0.7,42,1219956932700.0,0.0001411987190625
3559,2,3300,3,0.8,42,1580028793200.0005,0.00018287370291666672
3560,2,3300,4,0.5,42,850729522500.0,9.846406510416667e-05
3561,2,3300,4,0.6,42,1206131097599.9998,0.00013959850666666663
3562,2,3300,4,0.7,42,1623407256899.9998,0.00018789435843749998
3563,2,3300,4,0.8,42,2102558000400.0005,0.00024335162041666674
3564,2,3400,2,0.5,42,454206850000.0,5.257023726851852e-05
3565,2,3400,2,0.6,42,643956735999.9999,7.453202962962961e-05
3566,2,3400,2,0.7,42,866741633999.9999,0.00010031731875
3567,2,3400,2,0.8,42,1122561544000.0002,0.00012992610462962966
3568,2,3400,3,0.5,42,678638470000.0,7.854611921296296e-05
3569,2,3400,3,0.6,42,962147123199.9999,0.00011135962074074074
3570,2,3400,3,0.7,42,1295013970800.0,0.00014988587625
3571,2,3400,3,0.8,42,1677239012800.0005,0.0001941248857407408
3572,2,3400,4,0.5,42,903070090000.0,0.0001045220011574074
3573,2,3400,4,0.6,42,1280337510399.9998,0.00014818721185185183
3574,2,3400,4,0.7,42,1723286307599.9998,0.00019945443374999998
3575,2,3400,4,0.8,42,2231916481600.0005,0.0002583236668518519
3576,2,3500,2,0.5,42,481317812500.0,5.570808015046296e-05
3577,2,3500,2,0.6,42,682393599999.9999,7.898074074074072e-05
3578,2,3500,2,0.7,42,918476212499.9999,0.00010630511718749999
3579,2,3500,2,0.8,42,1189565650000.0002,0.00013768120949074077
3580,2,3500,3,0.5,42,719145437500.0,8.323442563657408e-05
3581,2,3500,3,0.6,42,1019576319999.9999,0.0001180065185185185
3582,2,3500,3,0.7,42,1372311517499.9998,0.00015883235156249998
3583,2,3500,3,0.8,42,1777351030000.0005,0.00020571192476851857
3584,2,3500,4,0.5,42,956973062500.0,0.00011076077112268519
3585,2,3500,4,0.6,42,1356759039999.9998,0.00015703229629629627
3586,2,3500,4,0.7,42,1826146822499.9998,0.00021135958593749998
3587,2,3500,4,0.8,42,2365136410000.0005,0.00027374264004629634
3588,2,3600,2,0.5,42,509214600000.0,5.893687499999999e-05
3589,2,3600,2,0.6,42,721944575999.9999,8.355839999999998e-05
3590,2,3600,2,0.7,42,971710343999.9999,0.00011246647499999999
3591,2,3600,2,0.8,42,1258511904000.0002,0.00014566110000000003
3592,2,3600,3,0.5,42,760826520000.0,8.8058625e-05
3593,2,3600,3,0.6,42,1078670131199.9999,0.00012484607999999997
3594,2,3600,3,0.7,42,1451849572799.9998,0.00016803814499999998
3595,2,3600,3,0.8,42,1880364844800.0005,0.00021763482000000005
3596,2,3600,4,0.5,42,1012438440000.0,0.000117180375
3597,2,3600,4,0.6,42,1435395686399.9998,0.00016613375999999998
3598,2,3600,4,0.7,42,1931988801599.9998,0.00022360981499999996
3599,2,3600,4,0.8,42,2502217785600.0005,0.0002896085400000001
3600,2,3700,2,0.5,42,537897212500.0,6.225662181712963e-05
3601,2,3700,2,0.6,42,762609663999.9999,8.826500740740739e-05
3602,2,3700,2,0.7,42,1026444028499.9999,0.0001188013921875
3603,2,3700,2,0.8,42,1329400306000.0002,0.00015386577615740743
3604,2,3700,3,0.5,42,803681717500.0,9.301871730324074e-05
3605,2,3700,3,0.6,42,1139428556799.9998,0.00013187830518518516
3606,2,3700,3,0.7,42,1533628136699.9998,0.00017750325656249998
3607,2,3700,3,0.8,42,1986280457200.0005,0.00022989357143518525
3608,2,3700,4,0.5,42,1069466222500.0,0.00012378081278935187
3609,2,3700,4,0.6,42,1516247449599.9998,0.00017549160296296293
3610,2,3700,4,0.7,42,2040812244899.9998,0.00023620512093749997
3611,2,3700,4,0.8,42,2643160608400.0005,0.000305921366712963
3612,2,3800,2,0.5,42,567365650000.0,6.566732060185185e-05
3613,2,3800,2,0.6,42,804388863999.9999,9.310056296296295e-05
3614,2,3800,2,0.7,42,1082677265999.9999,0.00012530986875
3615,2,3800,2,0.8,42,1402230856000.0002,0.000162295237962963
3616,2,3800,3,0.5,42,847711030000.0,9.811470254629629e-05
3617,2,3800,3,0.6,42,1201851596799.9998,0.00013910319407407404
3618,2,3800,3,0.7,42,1617647209199.9998,0.00018722768624999996
3619,2,3800,3,0.8,42,2095097867200.0005,0.00024248817907407413
3620,2,3800,4,0.5,42,1128056410000.0,0.00013056208449074074
3621,2,3800,4,0.6,42,1599314329599.9998,0.00018510582518518515
3622,2,3800,4,0.7,42,2152617152399.9998,0.00024914550375
3623,2,3800,4,0.8,42,2787964878400.0005,0.0003226811201851852
3624,2,3900,2,0.5,42,597619912500.0,6.916897135416667e-05
3625,2,3900,2,0.6,42,847282175999.9999,9.806506666666666e-05
3626,2,3900,2,0.7,42,1140410056500.0,0.0001319919046875
3627,2,3900,2,0.8,42,1477003554000.0002,0.00017094948541666668
3628,2,3900,3,0.5,42,892914457500.0,0.00010334658072916667
3629,2,3900,3,0.6,42,1265939251199.9998,0.00014652074666666665
3630,2,3900,3,0.7,42,1703906790299.9998,0.00019721143406249995
3631,2,3900,3,0.8,42,2206817074800.0005,0.0002554186429166667
3632,2,3900,4,0.5,42,1188209002500.0,0.00013752419010416665
3633,2,3900,4,0.6,42,1684596326399.9998,0.00019497642666666665
3634,2,3900,4,0.7,42,2267403524100.0,0.0002624309634375
3635,2,3900,4,0.8,42,2936630595600.0005,0.00033988780041666674
3636,2,4000,2,0.5,42,628660000000.0,7.276157407407408e-05
3637,2,4000,2,0.6,42,891289599999.9999,0.00010315851851851849
3638,2,4000,2,0.7,42,1199642400000.0,0.0001388475
3639,2,4000,2,0.8,42,1553718400000.0005,0.00017982851851851858
3640,2,4000,3,0.5,42,939292000000.0,0.00010871435185185186
3641,2,4000,3,0.6,42,1331691519999.9998,0.00015413096296296294
3642,2,4000,3,0.7,42,1792406879999.9998,0.00020745449999999996
3643,2,4000,3,0.8,42,2321438080000.0005,0.000268684962962963
3644,2,4000,4,0.5,42,1249924000000.0,0.00014466712962962964
3645,2,4000,4,0.6,42,1772093439999.9998,0.0002051034074074074
3646,2,4000,4,0.7,42,2385171360000.0,0.0002760615
3647,2,4000,4,0.8,42,3089157760000.001,0.0003575414074074075
3648,2,4100,2,0.5,42,660485912500.0,7.644512876157408e-05
3649,2,4100,2,0.6,42,936411135999.9999,0.0001083809185185185
3650,2,4100,2,0.7,42,1260374296500.0,0.0001458766546875
3651,2,4100,2,0.8,42,1632375394000.0005,0.00018893233726851856
3652,2,4100,3,0.5,42,986843657500.0,0.00011421801591435186
3653,2,4100,3,0.6,42,1399108403199.9998,0.00016193384296296295
3654,2,4100,3,0.7,42,1883147478299.9998,0.00021795688406249996
3655,2,4100,3,0.8,42,2438960882800.0005,0.000282287139212963
